brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Renault,Master,2010>2014,Diesel,2.3 DCi,125 hp,155 hp,+ 30 hp,310 Nm,370 Nm,+ 60 Nm
Renault,Master,03/2016>2019,Diesel,2.3 DCi (Euro 6),110 hp,180 hp,+ 70 hp,285 Nm,420 Nm,+ 135 Nm
Renault,Master,2014>2016,Diesel,2.3 DCi Bi Turbo,166 hp,195 hp,+ 29 hp,360 Nm,420 Nm,+ 60 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCi Bi-Turbo,180 hp,0 hp,0 hp,400 Nm,0 Nm,0 Nm
Renault,Master,2010>2014,Diesel,2.3 DCi,145 hp,180 hp,+ 35 hp,350 Nm,410 Nm,+ 60 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCI,145 hp,210 hp,+ 65 hp,360 Nm,440 Nm,+ 80 Nm
Renault,Master,1997>2010,Diesel,2.2 DCi,114 hp,145 hp,+ 31 hp,290 Nm,355 Nm,+ 65 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCI,150 hp, hp,0 hp,385 Nm, Nm,0 Nm
Renault,Master,2014>2016,Diesel,2.3 DCi Bi Turbo,135 hp,195 hp,+ 60 hp,340 Nm,420 Nm,+ 80 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCI,130 hp,180 hp,+ 50 hp,330 Nm,420 Nm,+ 90 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCI,165 hp,210 hp,+ 45 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Master,1997>2010,Diesel,3.0 DCi,156 hp,190 hp,+ 34 hp,350 Nm,420 Nm,+ 70 Nm
Renault,Master,1997>2010,Diesel,3.0 DCi,136 hp,165 hp,+ 29 hp,320 Nm,380 Nm,+ 60 Nm
Renault,Master,03/2016>2019,Diesel,2.3 DCi Bi-Turbo (Euro 6),145 hp,210 hp,+ 65 hp,360 Nm,440 Nm,+ 80 Nm
Renault,Master,03/2016>2019,Diesel,2.3 DCi (Euro 6),130 hp,180 hp,+ 50 hp,340 Nm,420 Nm,+ 80 Nm
Renault,Master,2010>2014,Diesel,2.3 DCi,150 hp,180 hp,+ 30 hp,350 Nm,410 Nm,+ 60 Nm
Renault,Master,1997>2010,Diesel,1.9 DCi,82 hp,105 hp,+ 23 hp,200 Nm,260 Nm,+ 60 Nm
Renault,Master,1997>2010,Diesel,2.5 DCi,125 hp,150 hp,+ 25 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Master,1997>2010,Diesel,2.5 DCi,100 hp,135 hp,+ 35 hp,290 Nm,350 Nm,+ 60 Nm
Renault,Master,2010>2014,Diesel,2.3 DCi,100 hp,155 hp,+ 55 hp,285 Nm,370 Nm,+ 85 Nm
Renault,Master,1997>2010,Diesel,2.0 DCi,120 hp,160 hp,+ 40 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Master,03/2016>2019,Diesel,2.3 DCi Bi-Turbo (Euro 6),170 hp,210 hp,+ 40 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Master,03/2016>2019,Diesel,2.3 DCi Bi-Turbo (Euro 6),165 hp,210 hp,+ 45 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Master,1997>2010,Diesel,2.5 DCi,150 hp,180 hp,+ 30 hp,350 Nm,410 Nm,+ 60 Nm
Renault,Master,09/2019>...,Diesel,2.3 BlueDCI,135 hp, hp,0 hp,360 Nm, Nm,0 Nm
Renault,Master,1997>2010,Diesel,2.2 DCi,90 hp,114 hp,+ 24 hp,260 Nm,320 Nm,+ 60 Nm
